xdata, ydata0, ydata1, ydata2, ydata3
4.060483300E+2 , NaN , NaN , NaN , NaN
4.060484200E+2 , NaN , NaN , NaN , NaN
4.060485100E+2 , NaN , NaN , NaN , NaN
4.060486000E+2 , NaN , NaN , NaN , NaN
4.060486900E+2 , NaN , NaN , NaN , NaN
4.060487800E+2 , NaN , NaN , NaN , NaN
4.060488700E+2 , NaN , NaN , NaN , NaN
4.060489600E+2 , NaN , NaN , NaN , NaN
4.060490500E+2 , NaN , NaN , NaN , NaN
4.060491400E+2 , NaN , NaN , NaN , NaN
4.060492300E+2 , NaN , NaN , NaN , NaN
4.060493200E+2 , NaN , NaN , NaN , NaN
4.060494100E+2 , NaN , NaN , NaN , NaN
4.060495000E+2 , NaN , NaN , NaN , NaN
4.060495900E+2 , NaN , NaN , NaN , NaN
4.060496800E+2 , NaN , NaN , NaN , NaN
4.060497700E+2 , NaN , NaN , NaN , NaN
4.060498600E+2 , NaN , NaN , NaN , NaN
4.060499500E+2 , NaN , NaN , NaN , NaN
4.060500400E+2 , NaN , NaN , NaN , NaN
4.060501300E+2 , NaN , NaN , NaN , NaN
4.060502200E+2 , NaN , NaN , NaN , NaN
4.060503100E+2 , NaN , NaN , NaN , NaN
4.060504000E+2 , NaN , NaN , NaN , NaN
4.060504900E+2 , NaN , NaN , NaN , NaN
4.060505800E+2 , NaN , NaN , NaN , NaN
4.060506700E+2 , NaN , NaN , NaN , NaN
4.060507600E+2 , NaN , NaN , NaN , NaN
4.060508500E+2 , NaN , NaN , NaN , NaN
4.060509400E+2 , NaN , NaN , NaN , NaN
4.060510300E+2 , NaN , NaN , NaN , NaN
4.060511200E+2 , NaN , NaN , NaN , NaN
4.060512100E+2 , NaN , NaN , NaN , NaN
4.060513000E+2 , NaN , NaN , NaN , NaN
4.060513900E+2 , NaN , NaN , NaN , NaN
4.060514800E+2 , NaN , NaN , NaN , NaN
4.060515700E+2 , NaN , NaN , NaN , NaN
4.060516600E+2 , NaN , NaN , NaN , NaN
4.060517500E+2 , NaN , NaN , NaN , NaN
4.060518400E+2 , NaN , NaN , NaN , NaN
4.060519300E+2 , NaN , NaN , NaN , NaN
4.060520200E+2 , NaN , NaN , NaN , NaN
4.060521100E+2 , NaN , NaN , NaN , NaN
4.060522000E+2 , NaN , NaN , NaN , NaN
4.060522900E+2 , NaN , NaN , NaN , NaN
4.060523800E+2 , NaN , NaN , NaN , NaN
4.060524700E+2 , NaN , NaN , NaN , NaN
4.060525600E+2 , NaN , NaN , NaN , NaN
4.060526500E+2 , NaN , NaN , NaN , NaN
4.060527400E+2 , NaN , NaN , NaN , NaN
4.060528300E+2 , NaN , NaN , NaN , NaN
4.060529200E+2 , NaN , NaN , NaN , NaN
4.060530100E+2 , NaN , NaN , NaN , NaN
4.060531000E+2 , NaN , NaN , NaN , NaN
4.060531900E+2 , NaN , NaN , NaN , NaN
4.060532800E+2 , NaN , NaN , NaN , NaN
4.060533700E+2 , NaN , NaN , NaN , NaN
4.060534600E+2 , NaN , NaN , NaN , NaN
4.060535500E+2 , NaN , NaN , NaN , NaN
4.060536400E+2 , NaN , NaN , NaN , NaN
4.060537300E+2 , NaN , NaN , NaN , NaN
4.060538200E+2 , NaN , NaN , NaN , NaN
4.060539100E+2 , NaN , NaN , NaN , NaN
4.060540000E+2 , NaN , NaN , NaN , NaN
4.060540900E+2 , NaN , NaN , NaN , NaN
4.060541800E+2 , NaN , NaN , NaN , NaN
4.060542700E+2 , NaN , NaN , NaN , NaN
4.060543600E+2 , NaN , NaN , NaN , NaN
4.060544500E+2 , NaN , NaN , NaN , NaN
4.060545400E+2 , NaN , NaN , NaN , NaN
4.060546300E+2 , NaN , NaN , NaN , NaN
4.060547200E+2 , NaN , NaN , NaN , NaN
4.060548100E+2 , NaN , NaN , NaN , NaN
4.060549000E+2 , NaN , NaN , NaN , NaN
4.060549900E+2 , NaN , NaN , NaN , NaN
4.060550800E+2 , NaN , NaN , NaN , NaN
4.060551700E+2 , NaN , NaN , NaN , NaN
4.060552600E+2 , NaN , NaN , NaN , NaN
4.060553500E+2 , NaN , NaN , NaN , NaN
4.060554400E+2 , NaN , NaN , NaN , NaN
4.060555300E+2 , NaN , NaN , NaN , NaN
4.060556200E+2 , NaN , NaN , NaN , NaN
4.060557100E+2 , NaN , NaN , NaN , NaN
4.060558000E+2 , NaN , NaN , NaN , NaN
4.060558900E+2 , NaN , NaN , NaN , NaN
4.060559800E+2 , NaN , NaN , NaN , NaN
4.060560700E+2 , NaN , NaN , NaN , NaN
4.060561600E+2 , NaN , NaN , NaN , NaN
4.060562500E+2 , NaN , NaN , NaN , NaN
4.060563400E+2 , NaN , NaN , NaN , NaN
4.060564300E+2 , NaN , NaN , NaN , NaN
4.060565200E+2 , NaN , NaN , NaN , NaN
4.060566100E+2 , NaN , NaN , NaN , NaN
4.060567000E+2 , NaN , NaN , NaN , NaN
4.060567900E+2 , NaN , NaN , NaN , NaN
4.060568800E+2 , NaN , NaN , NaN , NaN
4.060569700E+2 , NaN , NaN , NaN , NaN
4.060570600E+2 , NaN , NaN , NaN , NaN
4.060571500E+2 , NaN , NaN , NaN , NaN
4.060572400E+2 , NaN , NaN , NaN , NaN
4.060573300E+2 , NaN , NaN , NaN , NaN
4.060574200E+2 , NaN , NaN , NaN , NaN
4.060575100E+2 , NaN , NaN , NaN , NaN
4.060576000E+2 , NaN , NaN , NaN , NaN
4.060576900E+2 , NaN , NaN , NaN , NaN
4.060577800E+2 , NaN , NaN , NaN , NaN
4.060578700E+2 , NaN , NaN , NaN , NaN
4.060579600E+2 , NaN , NaN , NaN , NaN
4.060580500E+2 , NaN , NaN , NaN , NaN
4.060581400E+2 , NaN , NaN , NaN , NaN
4.060582300E+2 , NaN , NaN , NaN , NaN
4.060583200E+2 , NaN , NaN , NaN , NaN
4.060584100E+2 , NaN , NaN , NaN , NaN
4.060585000E+2 , NaN , NaN , NaN , NaN
4.060585900E+2 , NaN , NaN , NaN , NaN
4.060586800E+2 , NaN , NaN , NaN , NaN
4.060587700E+2 , NaN , NaN , NaN , NaN
4.060588600E+2 , NaN , NaN , NaN , NaN
4.060589500E+2 , NaN , NaN , NaN , NaN
4.060590400E+2 , NaN , NaN , NaN , NaN
4.060591300E+2 , NaN , NaN , NaN , NaN
4.060592200E+2 , NaN , NaN , NaN , NaN
4.060593100E+2 , NaN , NaN , NaN , NaN
4.060594000E+2 , NaN , NaN , NaN , NaN
4.060594900E+2 , NaN , NaN , NaN , NaN
4.060595800E+2 , NaN , NaN , NaN , NaN
4.060596700E+2 , NaN , NaN , NaN , NaN
4.060597600E+2 , NaN , NaN , NaN , NaN
4.060598500E+2 , NaN , NaN , NaN , NaN
4.060599400E+2 , NaN , NaN , NaN , NaN
4.060600300E+2 , NaN , NaN , NaN , NaN
4.060601200E+2 , NaN , NaN , NaN , NaN
4.060602100E+2 , NaN , NaN , NaN , NaN
4.060603000E+2 , NaN , NaN , NaN , NaN
4.060603900E+2 , NaN , NaN , NaN , NaN
4.060604800E+2 , NaN , NaN , NaN , NaN
4.060605700E+2 , NaN , NaN , NaN , NaN
4.060606600E+2 , NaN , NaN , NaN , NaN
4.060607500E+2 , NaN , NaN , NaN , NaN
4.060608400E+2 , NaN , NaN , NaN , NaN
4.060609300E+2 , NaN , NaN , NaN , NaN
4.060610200E+2 , NaN , NaN , NaN , NaN
4.060611100E+2 , NaN , NaN , NaN , NaN
4.060612000E+2 , NaN , NaN , NaN , NaN
4.060612900E+2 , NaN , NaN , NaN , NaN
4.060613800E+2 , NaN , NaN , NaN , NaN
4.060614700E+2 , NaN , NaN , NaN , NaN
4.060615600E+2 , NaN , NaN , NaN , NaN
4.060616500E+2 , NaN , NaN , NaN , NaN
4.060617400E+2 , NaN , NaN , NaN , NaN
4.060618300E+2 , NaN , NaN , NaN , NaN
4.060619200E+2 , NaN , NaN , NaN , NaN
4.060620100E+2 , NaN , NaN , NaN , NaN
4.060621000E+2 , NaN , NaN , NaN , NaN
4.060621900E+2 , NaN , NaN , NaN , NaN
4.060622800E+2 , NaN , NaN , NaN , NaN
4.060623700E+2 , NaN , NaN , NaN , NaN
4.060624600E+2 , NaN , NaN , NaN , NaN
4.060625500E+2 , NaN , NaN , NaN , NaN
4.060626400E+2 , NaN , NaN , NaN , NaN
4.060627300E+2 , NaN , NaN , NaN , NaN
4.060628200E+2 , NaN , NaN , NaN , NaN
4.060629100E+2 , NaN , NaN , NaN , NaN
4.060630000E+2 , NaN , NaN , NaN , NaN
4.060630900E+2 , NaN , NaN , NaN , NaN
4.060631800E+2 , NaN , NaN , NaN , NaN
4.060632700E+2 , NaN , NaN , NaN , NaN
4.060633600E+2 , NaN , NaN , NaN , NaN
4.060634500E+2 , NaN , NaN , NaN , NaN
4.060635400E+2 , NaN , NaN , NaN , NaN
4.060636300E+2 , NaN , NaN , NaN , NaN
4.060637200E+2 , NaN , NaN , NaN , NaN
4.060638100E+2 , NaN , NaN , NaN , NaN
4.060639000E+2 , NaN , NaN , NaN , NaN
4.060639900E+2 , NaN , NaN , NaN , NaN
4.060640800E+2 , NaN , NaN , NaN , NaN
4.060641700E+2 , NaN , NaN , NaN , NaN
4.060642600E+2 , NaN , NaN , NaN , NaN
4.060643500E+2 , NaN , NaN , NaN , NaN
4.060644400E+2 , NaN , NaN , NaN , NaN
4.060645300E+2 , NaN , NaN , NaN , NaN
4.060646200E+2 , NaN , NaN , NaN , NaN
4.060647100E+2 , NaN , NaN , NaN , NaN
4.060648000E+2 , NaN , NaN , NaN , NaN
4.060648900E+2 , NaN , NaN , NaN , NaN
4.060649800E+2 , NaN , NaN , NaN , NaN
4.060650700E+2 , NaN , NaN , NaN , NaN
4.060651600E+2 , NaN , NaN , NaN , NaN
4.060652500E+2 , NaN , NaN , NaN , NaN
4.060653400E+2 , NaN , NaN , NaN , NaN
4.060654300E+2 , NaN , NaN , NaN , NaN
4.060655200E+2 , NaN , NaN , NaN , NaN
4.060656100E+2 , NaN , NaN , NaN , NaN
4.060657000E+2 , NaN , NaN , NaN , NaN
4.060657900E+2 , NaN , NaN , NaN , NaN
4.060658800E+2 , NaN , NaN , NaN , NaN
4.060659700E+2 , NaN , NaN , NaN , NaN
4.060660600E+2 , NaN , NaN , NaN , NaN
4.060661500E+2 , NaN , NaN , NaN , NaN
4.060662400E+2 , NaN , NaN , NaN , NaN
4.060663300E+2 , NaN , NaN , NaN , NaN
4.060664200E+2 , NaN , NaN , NaN , NaN
4.060665100E+2 , NaN , NaN , NaN , NaN
4.060666000E+2 , NaN , NaN , NaN , NaN
4.060666900E+2 , NaN , NaN , NaN , NaN
4.060667800E+2 , NaN , NaN , NaN , NaN
4.060668700E+2 , NaN , NaN , NaN , NaN
4.060669600E+2 , NaN , NaN , NaN , NaN
4.060670500E+2 , NaN , NaN , NaN , NaN
4.060671400E+2 , NaN , NaN , NaN , NaN
4.060672300E+2 , NaN , NaN , NaN , NaN
4.060673200E+2 , NaN , NaN , NaN , NaN
4.060674100E+2 , NaN , NaN , NaN , NaN
4.060675000E+2 , NaN , NaN , NaN , NaN
4.060675900E+2 , NaN , NaN , NaN , NaN
4.060676800E+2 , NaN , NaN , NaN , NaN
4.060677700E+2 , NaN , NaN , NaN , NaN
4.060678600E+2 , NaN , NaN , NaN , NaN
4.060679500E+2 , NaN , NaN , NaN , NaN
4.060680400E+2 , NaN , NaN , NaN , NaN
4.060681300E+2 , NaN , NaN , NaN , NaN
4.060682200E+2 , NaN , NaN , NaN , NaN
4.060683100E+2 , NaN , NaN , NaN , NaN
4.060684000E+2 , NaN , NaN , NaN , NaN
4.060684900E+2 , NaN , NaN , NaN , NaN
4.060685800E+2 , NaN , NaN , NaN , NaN
4.060686700E+2 , NaN , NaN , NaN , NaN
4.060687600E+2 , NaN , NaN , NaN , NaN
4.060688500E+2 , NaN , NaN , NaN , NaN
4.060689400E+2 , NaN , NaN , NaN , NaN
4.060690300E+2 , NaN , NaN , NaN , NaN
4.060691200E+2 , NaN , NaN , NaN , NaN
4.060692100E+2 , NaN , NaN , NaN , NaN
4.060693000E+2 , NaN , NaN , NaN , NaN
4.060693900E+2 , NaN , NaN , NaN , NaN
4.060694800E+2 , NaN , NaN , NaN , NaN
4.060695700E+2 , NaN , NaN , NaN , NaN
4.060696600E+2 , NaN , NaN , NaN , NaN
4.060697500E+2 , NaN , NaN , NaN , NaN
4.060698400E+2 , NaN , NaN , NaN , NaN
4.060699300E+2 , NaN , NaN , NaN , NaN
4.060700200E+2 , NaN , NaN , NaN , NaN
4.060701100E+2 , NaN , NaN , NaN , NaN
4.060702000E+2 , NaN , NaN , NaN , NaN
4.060702900E+2 , NaN , NaN , NaN , NaN
4.060703800E+2 , NaN , NaN , NaN , NaN
4.060704700E+2 , NaN , NaN , NaN , NaN
4.060705600E+2 , NaN , NaN , NaN , NaN
4.060706500E+2 , NaN , NaN , NaN , NaN
4.060707400E+2 , NaN , NaN , NaN , NaN
4.060708300E+2 , NaN , NaN , NaN , NaN
4.060709200E+2 , NaN , NaN , NaN , NaN
4.060710100E+2 , NaN , NaN , NaN , NaN
4.060711000E+2 , NaN , NaN , NaN , NaN
4.060711900E+2 , NaN , NaN , NaN , NaN
4.060712800E+2 , NaN , NaN , NaN , NaN
4.060713700E+2 , NaN , NaN , NaN , NaN
4.060714600E+2 , NaN , NaN , NaN , NaN
4.060715500E+2 , NaN , NaN , NaN , NaN
4.060716400E+2 , NaN , NaN , NaN , NaN
4.060717300E+2 , NaN , NaN , NaN , NaN
4.060718200E+2 , NaN , NaN , NaN , NaN
4.060719100E+2 , NaN , NaN , NaN , NaN
4.060720000E+2 , NaN , NaN , NaN , NaN
4.060720900E+2 , NaN , NaN , NaN , NaN
4.060721800E+2 , NaN , NaN , NaN , NaN
4.060722700E+2 , NaN , NaN , NaN , NaN
4.060723600E+2 , NaN , NaN , NaN , NaN
4.060724500E+2 , NaN , NaN , NaN , NaN
4.060725400E+2 , NaN , NaN , NaN , NaN
4.060726300E+2 , NaN , NaN , NaN , NaN
4.060727200E+2 , NaN , NaN , NaN , NaN
4.060728100E+2 , NaN , NaN , NaN , NaN
4.060729000E+2 , NaN , NaN , NaN , NaN
4.060729900E+2 , NaN , NaN , NaN , NaN
4.060730800E+2 , NaN , NaN , NaN , NaN
4.060731700E+2 , NaN , NaN , NaN , NaN
4.060732600E+2 , NaN , NaN , NaN , NaN
4.060733500E+2 , NaN , NaN , NaN , NaN
4.060734400E+2 , NaN , NaN , NaN , NaN
4.060735300E+2 , NaN , NaN , NaN , NaN
4.060736200E+2 , NaN , NaN , NaN , NaN
4.060737100E+2 , NaN , NaN , NaN , NaN
4.060738000E+2 , NaN , NaN , NaN , NaN
4.060738900E+2 , NaN , NaN , NaN , NaN
4.060739800E+2 , NaN , NaN , NaN , NaN
4.060740700E+2 , NaN , NaN , NaN , NaN
4.060741600E+2 , NaN , NaN , NaN , NaN
4.060742500E+2 , NaN , NaN , NaN , NaN
4.060743400E+2 , NaN , NaN , NaN , NaN
4.060744300E+2 , NaN , NaN , NaN , NaN
4.060745200E+2 , NaN , NaN , NaN , NaN
4.060746100E+2 , NaN , NaN , NaN , NaN
4.060747000E+2 , NaN , NaN , NaN , NaN
4.060747900E+2 , NaN , NaN , NaN , NaN
4.060748800E+2 , NaN , NaN , NaN , NaN
4.060749700E+2 , NaN , NaN , NaN , NaN
4.060750600E+2 , NaN , NaN , NaN , NaN
4.060751500E+2 , NaN , NaN , NaN , NaN
4.060752400E+2 , NaN , NaN , NaN , NaN
4.060753300E+2 , NaN , NaN , NaN , NaN
4.060754200E+2 , NaN , NaN , NaN , NaN
4.060755100E+2 , NaN , NaN , NaN , NaN
4.060756000E+2 , NaN , NaN , NaN , NaN
4.060756900E+2 , NaN , NaN , NaN , NaN
4.060757800E+2 , NaN , NaN , NaN , NaN
4.060758700E+2 , NaN , NaN , NaN , NaN
4.060759600E+2 , NaN , NaN , NaN , NaN
4.060760500E+2 , NaN , NaN , NaN , NaN
4.060761400E+2 , NaN , NaN , NaN , NaN
4.060762300E+2 , NaN , NaN , NaN , NaN
4.060763200E+2 , NaN , NaN , NaN , NaN
4.060764100E+2 , NaN , NaN , NaN , NaN
4.060765000E+2 , NaN , NaN , NaN , NaN
4.060765900E+2 , NaN , NaN , NaN , NaN
4.060766800E+2 , NaN , NaN , NaN , NaN
4.060767700E+2 , NaN , NaN , NaN , NaN
4.060768600E+2 , NaN , NaN , NaN , NaN
4.060769500E+2 , NaN , NaN , NaN , NaN
4.060770400E+2 , NaN , NaN , NaN , NaN
4.060771300E+2 , NaN , NaN , NaN , NaN
4.060772200E+2 , NaN , NaN , NaN , NaN
4.060773100E+2 , NaN , NaN , NaN , NaN
4.060774000E+2 , NaN , NaN , NaN , NaN
4.060774900E+2 , NaN , NaN , NaN , NaN
4.060775800E+2 , NaN , NaN , NaN , NaN
4.060776700E+2 , NaN , NaN , NaN , NaN
4.060777600E+2 , NaN , NaN , NaN , NaN
4.060778500E+2 , NaN , NaN , NaN , NaN
4.060779400E+2 , NaN , NaN , NaN , NaN
4.060780300E+2 , NaN , NaN , NaN , NaN
4.060781200E+2 , NaN , NaN , NaN , NaN
4.060782100E+2 , NaN , NaN , NaN , NaN
4.060783000E+2 , NaN , NaN , NaN , NaN
4.060783900E+2 , NaN , NaN , NaN , NaN
4.060784800E+2 , NaN , NaN , NaN , NaN
4.060785700E+2 , NaN , NaN , NaN , NaN
4.060786600E+2 , NaN , NaN , NaN , NaN
4.060787500E+2 , NaN , NaN , NaN , NaN
4.060788400E+2 , NaN , NaN , NaN , NaN
4.060789300E+2 , NaN , NaN , NaN , NaN
4.060790200E+2 , NaN , NaN , NaN , NaN
4.060791100E+2 , NaN , NaN , NaN , NaN
4.060792000E+2 , NaN , NaN , NaN , NaN
4.060792900E+2 , NaN , NaN , NaN , NaN
4.060793800E+2 , NaN , NaN , NaN , NaN
4.060794700E+2 , NaN , NaN , NaN , NaN
4.060795600E+2 , NaN , NaN , NaN , NaN
4.060796500E+2 , NaN , NaN , NaN , NaN
4.060797400E+2 , NaN , NaN , NaN , NaN
4.060798300E+2 , NaN , NaN , NaN , NaN
4.060799200E+2 , NaN , NaN , NaN , NaN
4.060800100E+2 , NaN , NaN , NaN , NaN
4.060801000E+2 , NaN , NaN , NaN , NaN
4.060801900E+2 , NaN , NaN , NaN , NaN
4.060802800E+2 , NaN , NaN , NaN , NaN
4.060803700E+2 , NaN , NaN , NaN , NaN
4.060804600E+2 , NaN , NaN , NaN , NaN
4.060805500E+2 , NaN , NaN , NaN , NaN
4.060806400E+2 , NaN , NaN , NaN , NaN
4.060807300E+2 , NaN , NaN , NaN , NaN
4.060808200E+2 , NaN , NaN , NaN , NaN
4.060809100E+2 , NaN , NaN , NaN , NaN
4.060810000E+2 , NaN , NaN , NaN , NaN
4.060810900E+2 , NaN , NaN , NaN , NaN
4.060811800E+2 , NaN , NaN , NaN , NaN
4.060812700E+2 , NaN , NaN , NaN , NaN
4.060813600E+2 , NaN , NaN , NaN , NaN
4.060814500E+2 , NaN , NaN , NaN , NaN
4.060815400E+2 , NaN , NaN , NaN , NaN
4.060816300E+2 , NaN , NaN , NaN , NaN
4.060817200E+2 , NaN , NaN , NaN , NaN
4.060818100E+2 , NaN , NaN , NaN , NaN
4.060819000E+2 , NaN , NaN , NaN , NaN
4.060819900E+2 , NaN , NaN , NaN , NaN
4.060820800E+2 , NaN , NaN , NaN , NaN
4.060821700E+2 , NaN , NaN , NaN , NaN
4.060822600E+2 , NaN , NaN , NaN , NaN
4.060823500E+2 , NaN , NaN , NaN , NaN
4.060824400E+2 , NaN , NaN , NaN , NaN
4.060825300E+2 , NaN , NaN , NaN , NaN
4.060826200E+2 , NaN , NaN , NaN , NaN
4.060827100E+2 , NaN , NaN , NaN , NaN
4.060828000E+2 , NaN , NaN , NaN , NaN
4.060828900E+2 , NaN , NaN , NaN , NaN
4.060829800E+2 , NaN , NaN , NaN , NaN
4.060830700E+2 , NaN , NaN , NaN , NaN
4.060831600E+2 , NaN , NaN , NaN , NaN
4.060832500E+2 , NaN , NaN , NaN , NaN
4.060833400E+2 , NaN , NaN , NaN , NaN
4.060834300E+2 , NaN , NaN , NaN , NaN
4.060835200E+2 , NaN , NaN , NaN , NaN
4.060836100E+2 , NaN , NaN , NaN , NaN
4.060837000E+2 , NaN , NaN , NaN , NaN
4.060837900E+2 , NaN , NaN , NaN , NaN
4.060838800E+2 , NaN , NaN , NaN , NaN
4.060839700E+2 , NaN , NaN , NaN , NaN
4.060840600E+2 , NaN , NaN , NaN , NaN
4.060841500E+2 , NaN , NaN , NaN , NaN
4.060842400E+2 , NaN , NaN , NaN , NaN
4.060843300E+2 , NaN , NaN , NaN , NaN
4.060844200E+2 , NaN , NaN , NaN , NaN
4.060845100E+2 , NaN , NaN , NaN , NaN
4.060846000E+2 , NaN , NaN , NaN , NaN
4.060846900E+2 , NaN , NaN , NaN , NaN
4.060847800E+2 , NaN , NaN , NaN , NaN
4.060848700E+2 , NaN , NaN , NaN , NaN
4.060849600E+2 , NaN , NaN , NaN , NaN
4.060850500E+2 , NaN , NaN , NaN , NaN
4.060851400E+2 , NaN , NaN , NaN , NaN
4.060852300E+2 , NaN , NaN , NaN , NaN
4.060853200E+2 , NaN , NaN , NaN , NaN
4.060854100E+2 , NaN , NaN , NaN , NaN
4.060855000E+2 , NaN , NaN , NaN , NaN
4.060855900E+2 , NaN , NaN , NaN , NaN
4.060856800E+2 , NaN , NaN , NaN , NaN
4.060857700E+2 , NaN , NaN , NaN , NaN
4.060858600E+2 , NaN , NaN , NaN , NaN
4.060859500E+2 , NaN , NaN , NaN , NaN
4.060860400E+2 , NaN , NaN , NaN , NaN
4.060861300E+2 , NaN , NaN , NaN , NaN
4.060862200E+2 , NaN , NaN , NaN , NaN
4.060863100E+2 , NaN , NaN , NaN , NaN
4.060864000E+2 , NaN , NaN , NaN , NaN
4.060864900E+2 , NaN , NaN , NaN , NaN
4.060865800E+2 , NaN , NaN , NaN , NaN
4.060866700E+2 , NaN , NaN , NaN , NaN
4.060867600E+2 , NaN , NaN , NaN , NaN
4.060868500E+2 , NaN , NaN , NaN , NaN
4.060869400E+2 , NaN , NaN , NaN , NaN
4.060870300E+2 , NaN , NaN , NaN , NaN
4.060871200E+2 , NaN , NaN , NaN , NaN
4.060872100E+2 , NaN , NaN , NaN , NaN
4.060873000E+2 , NaN , NaN , NaN , NaN
4.060873900E+2 , NaN , NaN , NaN , NaN
4.060874800E+2 , NaN , NaN , NaN , NaN
4.060875700E+2 , NaN , NaN , NaN , NaN
4.060876600E+2 , NaN , NaN , NaN , NaN
4.060877500E+2 , NaN , NaN , NaN , NaN
4.060878400E+2 , NaN , NaN , NaN , NaN
4.060879300E+2 , NaN , NaN , NaN , NaN
4.060880200E+2 , NaN , NaN , NaN , NaN
4.060881100E+2 , NaN , NaN , NaN , NaN
4.060882000E+2 , NaN , NaN , NaN , NaN
4.060882900E+2 , NaN , NaN , NaN , NaN
4.060883800E+2 , NaN , NaN , NaN , NaN
4.060884700E+2 , NaN , NaN , NaN , NaN
4.060885600E+2 , NaN , NaN , NaN , NaN
4.060886500E+2 , NaN , NaN , NaN , NaN
4.060887400E+2 , NaN , NaN , NaN , NaN
4.060888300E+2 , NaN , NaN , NaN , NaN
4.060889200E+2 , NaN , NaN , NaN , NaN
4.060890100E+2 , NaN , NaN , NaN , NaN
4.060891000E+2 , NaN , NaN , NaN , NaN
4.060891900E+2 , NaN , NaN , NaN , NaN
4.060892800E+2 , NaN , NaN , NaN , NaN
4.060893700E+2 , NaN , NaN , NaN , NaN
4.060894600E+2 , NaN , NaN , NaN , NaN
4.060895500E+2 , NaN , NaN , NaN , NaN
4.060896400E+2 , NaN , NaN , NaN , NaN
4.060897300E+2 , NaN , NaN , NaN , NaN
4.060898200E+2 , NaN , NaN , NaN , NaN
4.060899100E+2 , NaN , NaN , NaN , NaN
4.060900000E+2 , NaN , NaN , NaN , NaN
4.060900900E+2 , NaN , NaN , NaN , NaN
4.060901800E+2 , NaN , NaN , NaN , NaN
4.060902700E+2 , NaN , NaN , NaN , NaN
4.060903600E+2 , NaN , NaN , NaN , NaN
4.060904500E+2 , NaN , NaN , NaN , NaN
4.060905400E+2 , NaN , NaN , NaN , NaN
4.060906300E+2 , NaN , NaN , NaN , NaN
4.060907200E+2 , NaN , NaN , NaN , NaN
4.060908100E+2 , NaN , NaN , NaN , NaN
4.060909000E+2 , NaN , NaN , NaN , NaN
4.060909900E+2 , NaN , NaN , NaN , NaN
4.060910800E+2 , NaN , NaN , NaN , NaN
4.060911700E+2 , NaN , NaN , NaN , NaN
4.060912600E+2 , NaN , NaN , NaN , NaN
4.060913500E+2 , NaN , NaN , NaN , NaN
4.060914400E+2 , NaN , NaN , NaN , NaN
4.060915300E+2 , NaN , NaN , NaN , NaN
4.060916200E+2 , NaN , NaN , NaN , NaN
4.060917100E+2 , NaN , NaN , NaN , NaN
4.060918000E+2 , NaN , NaN , NaN , NaN
4.060918900E+2 , NaN , NaN , NaN , NaN
4.060919800E+2 , NaN , NaN , NaN , NaN
4.060920700E+2 , NaN , NaN , NaN , NaN
4.060921600E+2 , NaN , NaN , NaN , NaN
4.060922500E+2 , NaN , NaN , NaN , NaN
4.060923400E+2 , NaN , NaN , NaN , NaN
4.060924300E+2 , NaN , NaN , NaN , NaN
4.060925200E+2 , NaN , NaN , NaN , NaN
4.060926100E+2 , NaN , NaN , NaN , NaN
4.060927000E+2 , NaN , NaN , NaN , NaN
4.060927900E+2 , NaN , NaN , NaN , NaN
4.060928800E+2 , NaN , NaN , NaN , NaN
4.060929700E+2 , NaN , NaN , NaN , NaN
4.060930600E+2 , NaN , NaN , NaN , NaN
4.060931500E+2 , NaN , NaN , NaN , NaN
4.060932400E+2 , NaN , NaN , NaN , NaN
4.060933300E+2 , NaN , NaN , NaN , NaN
4.060934200E+2 , NaN , NaN , NaN , NaN
4.060935100E+2 , NaN , NaN , NaN , NaN
4.060936000E+2 , NaN , NaN , NaN , NaN
4.060936900E+2 , NaN , NaN , NaN , NaN
4.060937800E+2 , NaN , NaN , NaN , NaN
4.060938700E+2 , NaN , NaN , NaN , NaN
4.060939600E+2 , NaN , NaN , NaN , NaN
4.060940500E+2 , NaN , NaN , NaN , NaN
4.060941400E+2 , NaN , NaN , NaN , NaN
4.060942300E+2 , NaN , NaN , NaN , NaN
4.060943200E+2 , NaN , NaN , NaN , NaN
4.060944100E+2 , NaN , NaN , NaN , NaN
4.060945000E+2 , NaN , NaN , NaN , NaN
4.060945900E+2 , NaN , NaN , NaN , NaN
4.060946800E+2 , NaN , NaN , NaN , NaN
4.060947700E+2 , NaN , NaN , NaN , NaN
4.060948600E+2 , NaN , NaN , NaN , NaN
4.060949500E+2 , NaN , NaN , NaN , NaN
4.060950400E+2 , NaN , NaN , NaN , NaN
4.060951300E+2 , NaN , NaN , NaN , NaN
4.060952200E+2 , NaN , NaN , NaN , NaN
4.060953100E+2 , NaN , NaN , NaN , NaN
4.060954000E+2 , NaN , NaN , NaN , NaN
4.060954900E+2 , NaN , NaN , NaN , NaN
4.060955800E+2 , NaN , NaN , NaN , NaN
4.060956700E+2 , NaN , NaN , NaN , NaN
4.060957600E+2 , NaN , NaN , NaN , NaN
4.060958500E+2 , NaN , NaN , NaN , NaN
4.060959400E+2 , NaN , NaN , NaN , NaN
4.060960300E+2 , NaN , NaN , NaN , NaN
4.060961200E+2 , NaN , NaN , NaN , NaN
4.060962100E+2 , NaN , NaN , NaN , NaN
4.060963000E+2 , NaN , NaN , NaN , NaN
4.060963900E+2 , NaN , NaN , NaN , NaN
4.060964800E+2 , NaN , NaN , NaN , NaN
4.060965700E+2 , NaN , NaN , NaN , NaN
